transaction_id,customer_id,account_id,card_id,device_id,merchant_id,beneficiary_id,amount,currency,location,timestamp,payment_method,is_fraud,attack_id
TX08FF541D06,C0200,A0200,CARD0200,D00297,M0061,,934.03,INR,Delhi,2026-06-01T10:49:28,wallet,False,
TX6D1EA0AD81,C0172,A0172,CARD0172,D00257,M0111,,1827.69,INR,Delhi,2026-06-01T11:03:23,card,False,
TX85E6D57619,C0206,A0206,CARD0206,D00309,M0055,B0056,403.92,INR,Hyderabad,2026-06-01T11:19:05,upi,False,
TXB1B19F9A6A,C0138,A0138,CARD0138,D00209,M0027,,1132.67,INR,Chennai,2026-06-01T11:25:02,upi,False,
TX090C8905AA,C0143,A0143,CARD0143,D00218,M0071,,226.16,INR,Delhi,2026-06-01T11:27:58,wallet,False,
TX4077701B22,C0251,A0251,CARD0251,D00378,M0040,,8914.06,INR,Hyderabad,2026-06-01T12:02:30,wallet,False,
TX18BE34A46C,C0066,A0066,CARD0066,D00094,M0096,B0161,410.77,INR,Bangalore,2026-06-01T12:08:30,card,False,
TXC387EB6A41,C0145,A0145,CARD0145,D00220,M0058,,1569.2,INR,Hyderabad,2026-06-01T12:16:53,netbanking,False,
TXA9227FE3D7,C0211,A0211,CARD0211,D00317,M0068,,3815.25,INR,Hyderabad,2026-06-01T12:20:00,upi,False,
TXA5E1C466FE,C0072,A0072,CARD0072,D00102,M0007,,2121.76,INR,Ahmedabad,2026-06-01T12:22:09,upi,False,
TX3D211B3656,C0122,A0122,CARD0122,D00184,M0082,,496.3,INR,Bangalore,2026-06-01T12:22:29,netbanking,False,
TX6996AE35D2,C0223,A0223,CARD0223,D00336,M0108,,234.43,INR,Delhi,2026-06-01T12:25:48,upi,False,
TXA9DAEE974E,C0273,A0273,CARD0273,D00409,M0058,,1119.12,INR,Hyderabad,2026-06-01T12:26:46,upi,False,
TXF0E50E2F51,C0227,A0227,CARD0227,D00342,M0114,,2456.52,INR,Hyderabad,2026-06-01T12:27:12,wallet,False,
TXA613234799,C0293,A0293,CARD0293,D00439,M0065,,2679.3,INR,Chennai,2026-06-01T12:28:12,card,False,
TX38C8879E4D,C0039,A0039,CARD0039,D00057,M0018,,1836.08,INR,Hyderabad,2026-06-01T12:34:38,upi,False,
TX81A45A5B23,C0039,A0039,CARD0039,D00057,M0074,B0127,1007.04,INR,Hyderabad,2026-06-01T12:36:11,upi,False,
TXCC35AD6D9F,C0011,A0011,CARD0011,D00019,M0015,,1965.58,INR,Chennai,2026-06-01T12:38:41,card,False,
TX9A1A62F2EB,C0027,A0027,CARD0027,D00041,M0069,,227.07,INR,Hyderabad,2026-06-01T12:41:02,card,False,
TXA84CBDFA52,C0243,A0243,CARD0243,D00365,M0148,,3746.61,INR,Hyderabad,2026-06-01T12:42:56,upi,False,
TX6EF09ABE17,C0069,A0069,CARD0069,D00098,M0143,,393.23,INR,Kolkata,2026-06-01T12:44:04,upi,False,
TXA5DF9C0326,C0165,A0165,CARD0165,D00249,M0067,,536.83,INR,Ahmedabad,2026-06-01T12:48:54,upi,False,
TXD4A4C7940A,C0102,A0102,CARD0102,D00152,M0080,,483.96,INR,Hyderabad,2026-06-01T12:51:38,card,False,
TX68BE05AA2D,C0102,A0102,CARD0102,D00153,M0075,B0140,144.41,INR,Hyderabad,2026-06-01T12:54:41,card,False,
TXA955F7683C,C0083,A0083,CARD0083,D00119,M0076,,746.82,INR,Ahmedabad,2026-06-01T12:55:39,card,False,
TXAA78B976CA,C0122,A0122,CARD0122,D00184,M0017,,290.6,INR,Bangalore,2026-06-01T13:05:37,upi,False,
TXFB4257125C,C0243,A0243,CARD0243,D00365,M0015,,6203.8,INR,Hyderabad,2026-06-01T13:08:02,card,False,
TX7B6DA6CC79,C0259,A0259,CARD0259,D00388,M0114,,843.45,INR,Kolkata,2026-06-01T13:11:50,card,False,
TX1193A17880,C0229,A0229,CARD0229,D00346,M0034,,395.85,INR,Delhi,2026-06-01T13:16:13,upi,False,
TX7C553580D3,C0213,A0213,CARD0213,D00321,M0060,,191.26,INR,Pune,2026-06-01T13:20:43,netbanking,False,
TX711A95CB42,C0106,A0106,CARD0106,D00158,M0008,,513.94,INR,Bangalore,2026-06-01T13:24:22,upi,False,
TX8CAC742812,C0028,A0028,CARD0028,D00043,M0121,,3816.11,INR,Delhi,2026-06-01T13:30:21,upi,False,
TXCBE6DF9518,C0273,A0273,CARD0273,D00409,M0001,B0116,1519.34,INR,Hyderabad,2026-06-01T13:35:49,card,False,
TXC8A5901D5A,C0012,A0012,CARD0012,D00020,M0037,,490.24,INR,Mumbai,2026-06-01T13:40:17,upi,False,
TXD8FAF4FECE,C0280,A0280,CARD0280,D00417,M0142,,441.03,INR,Hyderabad,2026-06-01T13:56:33,upi,False,
TXA0CF9057AB,C0055,A0055,CARD0055,D00080,M0061,,175.29,INR,Bangalore,2026-06-01T13:56:58,upi,False,
TXAB2E5AD9CB,C0069,A0069,CARD0069,D00098,M0017,,322.38,INR,Kolkata,2026-06-01T14:02:47,card,False,
TXA67ED4CC0D,C0008,A0008,CARD0008,D00014,M0022,,1318.42,INR,Hyderabad,2026-06-01T14:03:06,upi,False,
TXFAFBF7D81E,C0113,A0113,CARD0113,D00168,M0115,B0020,6843.56,INR,Bangalore,2026-06-01T14:05:41,netbanking,False,
TX6990EE1F5B,C0087,A0087,CARD0087,D00126,M0010,B0117,2510.02,INR,Pune,2026-06-01T14:09:38,upi,False,
TX508A4A9347,C0171,A0171,CARD0171,D00256,M0108,,359.45,INR,Ahmedabad,2026-06-01T14:10:28,card,False,
TX66EE848D55,C0203,A0203,CARD0203,D00303,M0084,,437.21,INR,Ahmedabad,2026-06-01T14:11:20,upi,False,
TXC583C639C7,C0213,A0213,CARD0213,D00321,M0146,,364.63,INR,Pune,2026-06-01T14:23:30,upi,False,
TXF6B08E885D,C0151,A0151,CARD0151,D00231,M0083,,294.72,INR,Hyderabad,2026-06-01T14:25:28,wallet,False,
TX0766478938,C0069,A0069,CARD0069,D00098,M0077,,645.69,INR,Kolkata,2026-06-01T14:26:28,card,False,
TXB2B24757D0,C0011,A0011,CARD0011,D00019,M0003,,1153.49,INR,Chennai,2026-06-01T14:28:30,card,False,
TXC2432CCCF9,C0245,A0245,CARD0245,D00369,M0006,B0091,280.28,INR,Hyderabad,2026-06-01T14:33:15,upi,False,
TXA5CE134D77,C0017,A0017,CARD0017,D00027,M0130,,357.24,INR,Mumbai,2026-06-01T14:37:01,upi,False,
TXBCFDF79059,C0221,A0221,CARD0221,D00331,M0065,,370.01,INR,Hyderabad,2026-06-01T14:38:40,upi,False,
TX3126AE4D96,C0011,A0011,CARD0011,D00019,M0115,,1251.07,INR,Chennai,2026-06-01T14:41:47,upi,False,
TX49E8BCC569,C0083,A0083,CARD0083,D00120,M0018,B0097,548.56,INR,Ahmedabad,2026-06-01T14:44:23,upi,False,
TX3199DD479E,C0022,A0022,CARD0022,D00034,M0040,,353.46,INR,Hyderabad,2026-06-01T14:47:07,card,False,
TXA16C502DDF,C0198,A0198,CARD0198,D00295,M0027,,1089.6,INR,Chennai,2026-06-01T14:47:09,card,False,
TXE0F16C678C,C0011,A0011,CARD0011,D00019,M0015,,1116.85,INR,Chennai,2026-06-01T14:49:05,upi,False,
TXE2BE50105A,C0103,A0103,CARD0103,D00154,M0122,,400.16,INR,Hyderabad,2026-06-01T14:54:49,card,False,
TXE9FDCC01FA,C0273,A0273,CARD0273,D00409,M0058,,980.68,INR,Hyderabad,2026-06-01T14:56:26,card,False,
TXBE7AE15A84,C0091,A0091,CARD0091,D00134,M0136,,337.18,INR,Kolkata,2026-06-01T14:58:19,upi,False,
TXD148E8D24D,C0133,A0133,CARD0133,D00199,M0003,,3795.42,INR,Ahmedabad,2026-06-01T15:01:47,card,False,
TX1DB29202ED,C0108,A0108,CARD0108,D00160,M0037,,2561.21,INR,Delhi,2026-06-01T15:03:09,card,False,
TX3563A12CEE,C0134,A0134,CARD0134,D00200,M0060,,1910.16,INR,Chennai,2026-06-01T15:08:42,upi,False,
TXA2B49CEFA7,C0295,A0295,CARD0295,D00441,M0059,B0047,1295.91,INR,Hyderabad,2026-06-01T15:14:17,card,False,
TX6CAB3240AD,C0137,A0137,CARD0137,D00207,M0132,,663.85,INR,Pune,2026-06-01T15:26:34,upi,False,
TXD5EE9F02E0,C0083,A0083,CARD0083,D00120,M0032,,308.48,INR,Ahmedabad,2026-06-01T15:27:33,upi,False,
TX809AE3517D,C0293,A0293,CARD0293,D00439,M0115,,2607.01,INR,Chennai,2026-06-01T15:28:00,card,False,
TXB51D97C318,C0087,A0087,CARD0087,D00126,M0094,,2643.23,INR,Pune,2026-06-01T15:31:28,upi,False,
TX35DF7BDBC4,C0108,A0108,CARD0108,D00160,M0102,,2084.52,INR,Delhi,2026-06-01T15:34:55,card,False,
TXF06C845963,C0039,A0039,CARD0039,D00057,M0123,B0113,1329.89,INR,Hyderabad,2026-06-01T15:36:15,card,False,
TX30795CFEB4,C0133,A0133,CARD0133,D00199,M0067,,10512.57,INR,Mumbai,2026-06-01T15:37:03,card,False,
TX31EB5C1E01,C0213,A0213,CARD0213,D00321,M0123,,58.84,INR,Pune,2026-06-01T15:37:14,wallet,False,
TX5C1BAB61F5,C0275,A0275,CARD0275,D00411,M0044,,406.98,INR,Ahmedabad,2026-06-01T15:40:37,netbanking,False,
TXD9893A6CD1,C0273,A0273,CARD0273,D00409,M0107,B0048,891.26,INR,Hyderabad,2026-06-01T15:42:05,netbanking,False,
TX6B348D3C0E,C0134,A0134,CARD0134,D00200,M0081,,1620.26,INR,Chennai,2026-06-01T15:54:19,upi,False,
TX509F4C62F8,C0059,A0059,CARD0059,D00085,M0145,,643.36,INR,Ahmedabad,2026-06-01T16:08:51,upi,False,
TX6CAE999891,C0097,A0097,CARD0097,D00143,M0137,,280.15,INR,Ahmedabad,2026-06-01T16:53:31,card,False,
TXD0567E4FA5,C0054,A0054,CARD0054,D00078,M0081,B0180,677.72,INR,Bangalore,2026-06-01T17:16:26,upi,False,
TX6B7A9AB355,C0276,A0276,CARD0276,D00413,M0036,,3163.28,INR,Pune,2026-06-01T18:09:11,upi,False,
TX9CA1109AA7,C0030,A0030,CARD0030,D00045,M0005,,867.85,INR,Kolkata,2026-06-01T18:32:23,upi,False,
TX5D25F14C74,C0194,A0194,CARD0194,D00291,M0047,,50.0,INR,Delhi,2026-06-01T18:33:49,upi,False,
TX4821BFBE80,C0136,A0136,CARD0136,D00206,M0127,,847.13,INR,Hyderabad,2026-06-01T18:40:55,card,False,
TX43D074EE68,C0190,A0190,CARD0190,D00284,M0031,,178.44,INR,Pune,2026-06-01T18:52:53,upi,False,
TX1F9E6234D9,C0184,A0184,CARD0184,D00277,M0016,,13229.79,INR,Hyderabad,2026-06-01T19:12:12,card,False,
TX8CF8990784,C0152,A0152,CARD0152,D00232,M0020,,959.52,INR,Chennai,2026-06-01T19:19:29,netbanking,False,
TXAE5A143097,C0290,A0290,CARD0290,D00436,M0076,,973.55,INR,Kolkata,2026-06-01T19:42:47,wallet,False,
TXA444430515,C0009,A0009,CARD0009,D00015,M0033,,1740.76,INR,Bangalore,2026-06-01T19:46:00,card,False,
TXBBB9DB5FEC,C0281,A0281,CARD0281,D00419,M0079,,413.94,INR,Bangalore,2026-06-01T19:49:17,card,False,
TX785F913244,C0061,A0061,CARD0061,D00087,M0108,,312.94,INR,Delhi,2026-06-01T19:53:13,card,False,
TX44CFE686CE,C0043,A0043,CARD0043,D00063,M0089,,806.93,INR,Ahmedabad,2026-06-01T20:05:30,wallet,False,
TX001F78EE6E,C0277,A0277,CARD0277,D00414,M0067,,98.21,INR,Chennai,2026-06-01T20:06:46,upi,False,
TXDF31EB6DA2,C0037,A0037,CARD0037,D00055,M0117,,950.27,INR,Kolkata,2026-06-01T20:10:39,card,False,
TX4887468B4F,C0194,A0194,CARD0194,D00291,M0146,,3010.01,INR,Delhi,2026-06-01T20:22:21,upi,False,
TX455E821BEE,C0277,A0277,CARD0277,D00414,M0117,,709.65,INR,Chennai,2026-06-01T20:24:33,wallet,False,
TX8E4029A7ED,C0010,A0010,CARD0010,D00018,M0076,,437.96,INR,Hyderabad,2026-06-01T20:25:21,wallet,False,
TX955002A19C,C0168,A0168,CARD0168,D00252,M0028,,1124.28,INR,Mumbai,2026-06-01T20:25:51,upi,False,
TX74613723A5,C0138,A0138,CARD0138,D00210,M0125,,1625.15,INR,Chennai,2026-06-01T20:26:36,upi,False,
TX30F1F0329D,C0063,A0063,CARD0063,D00090,M0080,,592.35,INR,Delhi,2026-06-01T20:38:40,card,False,
TXE652071F48,C0086,A0086,CARD0086,D00124,M0086,,347.99,INR,Pune,2026-06-01T20:41:15,upi,False,
TXB42633D882,C0155,A0155,CARD0155,D00237,M0054,,2789.72,INR,Chennai,2026-06-01T20:53:41,wallet,False,
TX56A824F60A,C0250,A0250,CARD0250,D00375,M0049,,1357.43,INR,Chennai,2026-06-01T20:57:12,card,False,
TXC1FDB9B2D0,C0286,A0286,CARD0286,D00426,M0010,,881.54,INR,Bangalore,2026-06-01T20:57:45,netbanking,False,
TX2B0F4D0416,C0290,A0290,CARD0290,D00434,M0003,,1112.88,INR,Kolkata,2026-06-01T21:03:14,upi,False,
TX5D94A25AA4,C0257,A0257,CARD0257,D00385,M0043,,3409.87,INR,Delhi,2026-06-01T21:05:24,upi,False,
TX13DAB7E1CA,C0250,A0250,CARD0250,D00376,M0109,,1101.96,INR,Chennai,2026-06-01T21:08:17,upi,False,
TXC3B53F745D,C0295,A0295,CARD0295,D00441,M0012,,1404.03,INR,Hyderabad,2026-06-01T21:10:00,upi,False,
TX7A1EA7E9E9,C0061,A0061,CARD0061,D00087,M0096,,282.79,INR,Delhi,2026-06-01T21:11:51,upi,False,
TX4B90381C5F,C0180,A0180,CARD0180,D00271,M0128,,536.61,INR,Pune,2026-06-01T21:14:55,card,False,
TX5BC04988AE,C0071,A0071,CARD0071,D00101,M0086,,233.11,INR,Mumbai,2026-06-01T21:17:26,upi,False,
TXFA35A1DD9E,C0132,A0132,CARD0132,D00198,M0113,,679.16,INR,Delhi,2026-06-01T21:18:11,card,False,
TX0E83222264,C0224,A0224,CARD0224,D00337,M0142,,639.12,INR,Kolkata,2026-06-01T21:24:06,upi,False,
TX635F2B5485,C0155,A0155,CARD0155,D00236,M0064,,1730.18,INR,Chennai,2026-06-01T21:24:48,card,False,
TXB6F3568F51,C0046,A0046,CARD0046,D00066,M0149,B0112,1373.28,INR,Hyderabad,2026-06-01T21:28:10,card,False,
TXA2A54CBE81,C0206,A0206,CARD0206,D00309,M0055,B0146,530.17,INR,Hyderabad,2026-06-01T21:30:41,card,False,
TXE75746D689,C0104,A0104,CARD0104,D00156,M0066,,1678.28,INR,Pune,2026-06-01T21:32:33,card,False,
TXE56BB90056,C0051,A0051,CARD0051,D00074,M0121,,290.67,INR,Hyderabad,2026-06-01T21:33:38,upi,False,
TX8547D93A07,C0055,A0055,CARD0055,D00080,M0036,,611.29,INR,Chennai,2026-06-01T21:36:45,upi,False,
TX5E4C1F1829,C0157,A0157,CARD0157,D00239,M0018,,728.94,INR,Delhi,2026-06-01T21:39:22,netbanking,False,
TXEE746E6020,C0132,A0132,CARD0132,D00198,M0113,,505.96,INR,Delhi,2026-06-01T21:49:03,card,False,
TX28E3D82E6F,C0084,A0084,CARD0084,D00121,M0067,,411.4,INR,Ahmedabad,2026-06-01T21:49:23,upi,False,
TX5A223B0999,C0043,A0043,CARD0043,D00063,M0020,B0048,463.15,INR,Ahmedabad,2026-06-01T21:51:46,wallet,False,
TXF1E95B8B9C,C0144,A0144,CARD0144,D00219,M0085,,402.57,INR,Chennai,2026-06-01T21:53:18,upi,False,
TX68904D8B4B,C0254,A0254,CARD0254,D00381,M0075,,452.03,INR,Pune,2026-06-01T21:59:07,card,False,
TXA428A0E4C6,C0047,A0047,CARD0047,D00067,M0030,,456.94,INR,Delhi,2026-06-01T22:00:44,card,False,
TX55E0B2C6DE,C0174,A0174,CARD0174,D00260,M0047,,920.26,INR,Ahmedabad,2026-06-01T22:03:06,card,False,
TX59D57F4AD9,C0278,A0278,CARD0278,D00415,M0082,,303.74,INR,Mumbai,2026-06-01T22:03:15,card,False,
TX31ED0BF292,C0267,A0267,CARD0267,D00400,M0003,,2049.36,INR,Hyderabad,2026-06-01T22:06:11,upi,False,
TX745462A1B9,C0224,A0224,CARD0224,D00337,M0148,B0157,772.43,INR,Kolkata,2026-06-01T22:06:27,upi,False,
TX0EA82E511F,C0180,A0180,CARD0180,D00271,M0146,,501.05,INR,Pune,2026-06-01T22:06:30,wallet,False,
TX372C22A6B8,C0104,A0104,CARD0104,D00156,M0140,,1771.57,INR,Pune,2026-06-01T22:07:53,upi,False,
TXD3DCE5C9B7,C0192,A0192,CARD0192,D00287,M0020,B0165,739.12,INR,Bangalore,2026-06-01T22:17:02,netbanking,False,
TXAB52D57DCE,C0251,A0251,CARD0251,D00378,M0076,,7165.71,INR,Hyderabad,2026-06-01T22:17:47,upi,False,
TXEE13708282,C0184,A0184,CARD0184,D00276,M0139,B0158,11179.01,INR,Pune,2026-06-01T22:21:22,upi,False,
TXBAA1D1D95D,C0148,A0148,CARD0148,D00226,M0048,,696.21,INR,Bangalore,2026-06-01T22:21:26,card,False,
TX6844D43B7F,C0104,A0104,CARD0104,D00156,M0134,,1090.4,INR,Pune,2026-06-01T22:22:00,wallet,False,
TX8F78F4A203,C0051,A0051,CARD0051,D00074,M0121,,514.64,INR,Hyderabad,2026-06-01T22:22:31,card,False,
TXDCF113B989,C0045,A0045,CARD0045,D00065,M0012,,2897.91,INR,Bangalore,2026-06-01T22:25:23,card,False,
TXFC229F5B1B,C0071,A0071,CARD0071,D00101,M0086,,558.59,INR,Mumbai,2026-06-01T22:27:22,upi,False,
TX04DB45225F,C0089,A0089,CARD0089,D00129,M0121,B0193,1740.82,INR,Mumbai,2026-06-01T22:30:05,upi,False,
TX369D1CD2BE,C0204,A0204,CARD0204,D00304,M0088,,597.11,INR,Chennai,2026-06-01T22:31:36,upi,False,
TX89B91952E0,C0224,A0224,CARD0224,D00337,M0108,,521.64,INR,Bangalore,2026-06-01T22:32:58,card,False,
TX03CFED4494,C0179,A0179,CARD0179,D00269,M0055,,1112.15,INR,Chennai,2026-06-01T22:33:11,card,False,
TX7777D4A6AE,C0254,A0254,CARD0254,D00381,M0132,,255.89,INR,Pune,2026-06-01T22:35:17,upi,False,
TX07E2E70A82,C0029,A0029,CARD0029,D00044,M0047,B0006,555.31,INR,Chennai,2026-06-01T22:36:21,card,False,
TX0F19F796F3,C0010,A0010,CARD0010,D00018,M0020,,418.32,INR,Hyderabad,2026-06-01T22:36:23,upi,False,
TXFA3B80482F,C0084,A0084,CARD0084,D00121,M0055,,468.91,INR,Ahmedabad,2026-06-01T22:37:58,upi,False,
TX0BC40DB56F,C0104,A0104,CARD0104,D00156,M0074,,800.82,INR,Pune,2026-06-01T22:50:40,card,False,
TX56BA08A7F0,C0104,A0104,CARD0104,D00156,M0077,,1154.98,INR,Pune,2026-06-01T23:01:46,upi,False,
TX6B058C6982,C0214,A0214,CARD0214,D00322,M0021,,183.87,INR,Chennai,2026-06-01T23:04:52,upi,False,
TX16B0318207,C0018,A0018,CARD0018,D00029,M0058,,3775.34,INR,Hyderabad,2026-06-01T23:11:24,upi,False,
TXDB2ED79D7C,C0226,A0226,CARD0226,D00340,M0138,,2221.25,INR,Chennai,2026-06-01T23:22:34,card,False,
TX0330882970,C0220,A0220,CARD0220,D00330,M0005,,495.53,INR,Ahmedabad,2026-06-01T23:24:05,card,False,
TXE606BD9EF4,C0055,A0055,CARD0055,D00080,M0146,,610.49,INR,Bangalore,2026-06-01T23:32:31,upi,False,
TX62CADCB518,C0055,A0055,CARD0055,D00080,M0085,,182.32,INR,Bangalore,2026-06-01T23:38:21,netbanking,False,
TX08050C6BAE,C0046,A0046,CARD0046,D00066,M0086,,1769.61,INR,Hyderabad,2026-06-01T23:44:45,netbanking,False,
TXDF159D5573,C0094,A0094,CARD0094,D00138,M0025,,1291.46,INR,Chennai,2026-06-01T23:46:59,card,False,
TX3EBA5DA7D3,C0047,A0047,CARD0047,D00067,M0118,,1201.56,INR,Delhi,2026-06-01T23:48:17,netbanking,False,
TXD383D8A7CC,C0267,A0267,CARD0267,D00400,M0034,,1796.19,INR,Hyderabad,2026-06-01T23:50:14,card,False,
TXDEEF350928,C0051,A0051,CARD0051,D00074,M0139,,253.81,INR,Hyderabad,2026-06-01T23:53:08,upi,False,
TX8924B9D867,C0089,A0089,CARD0089,D00131,M0120,,2104.19,INR,Mumbai,2026-06-01T23:54:08,upi,False,
TX4BB77CED2A,C0262,A0262,CARD0262,D00394,M0140,B0108,633.32,INR,Ahmedabad,2026-06-01T23:56:42,netbanking,False,
TX633B61F54B,C0029,A0029,CARD0029,D00044,M0025,,401.22,INR,Chennai,2026-06-01T23:57:08,upi,False,
TX01DBE2E80C,C0225,A0225,CARD0225,D00338,M0042,,437.1,INR,Chennai,2026-06-02T00:35:30,upi,False,
TX1E9A4E9CA5,C0103,A0103,CARD0103,D00155,M0018,,423.76,INR,Hyderabad,2026-06-02T02:04:25,card,False,
TX175781DC0A,C0011,A0011,CARD0011,D00019,M0135,,1894.63,INR,Chennai,2026-06-02T02:07:42,upi,False,
TX6F8AE3BFCA,C0003,A0003,CARD0003,D00003,M0010,,3667.08,INR,Mumbai,2026-06-02T02:41:42,upi,False,
TX65DB98406F,C0266,A0266,CARD0266,D00398,M0016,B0045,860.54,INR,Hyderabad,2026-06-02T02:53:45,upi,False,
TX533A360CFD,C0059,A0059,CARD0059,D00085,M0040,,718.5,INR,Ahmedabad,2026-06-02T05:38:11,upi,False,
TXB64649F476,C0224,A0224,CARD0224,D00337,M0087,,615.52,INR,Kolkata,2026-06-02T06:31:40,upi,False,
TXE4AA8D4792,C0011,A0011,CARD0011,D00019,M0122,,499.04,INR,Chennai,2026-06-02T06:31:47,card,False,
TX3F1F425BFC,C0130,A0130,CARD0130,D00195,M0097,,497.49,INR,Ahmedabad,2026-06-02T07:03:46,wallet,False,
TXF88896B1AF,C0182,A0182,CARD0182,D00273,M0071,,1481.61,INR,Pune,2026-06-02T07:09:14,netbanking,False,
TXAF3210A87C,C0141,A0141,CARD0141,D00215,M0038,,582.47,INR,Delhi,2026-06-02T07:18:19,upi,False,
TXB47677B75D,C0248,A0248,CARD0248,D00373,M0027,,578.64,INR,Ahmedabad,2026-06-02T07:34:28,upi,False,
TXC76FEEF78F,C0105,A0105,CARD0105,D00157,M0061,B0061,1896.44,INR,Mumbai,2026-06-02T07:35:36,card,False,
TX6E333B5465,C0183,A0183,CARD0183,D00274,M0010,,516.76,INR,Kolkata,2026-06-02T08:09:05,card,False,
TX7998B9C6C2,C0187,A0187,CARD0187,D00281,M0053,,431.51,INR,Chennai,2026-06-02T08:15:33,card,False,
TXD85DEDA000,C0088,A0088,CARD0088,D00127,M0039,B0188,337.4,INR,Bangalore,2026-06-02T08:16:28,netbanking,False,
TXA8B3EB762E,C0162,A0162,CARD0162,D00245,M0066,,617.81,INR,Pune,2026-06-02T08:17:32,upi,False,
TX474838352E,C0183,A0183,CARD0183,D00274,M0060,,362.33,INR,Kolkata,2026-06-02T08:18:21,upi,False,
TXE02394D1E1,C0020,A0020,CARD0020,D00032,M0122,,487.39,INR,Chennai,2026-06-02T08:21:57,card,False,
TX84DAC00755,C0200,A0200,CARD0200,D00297,M0068,,981.4,INR,Delhi,2026-06-02T08:25:40,card,False,
TXED54845B7F,C0192,A0192,CARD0192,D00287,M0083,,969.1,INR,Bangalore,2026-06-02T08:47:45,card,False,
TXF3DF5ACE60,C0057,A0057,CARD0057,D00082,M0006,,714.54,INR,Delhi,2026-06-02T08:55:19,wallet,False,
TX7E5C3DA99B,C0194,A0194,CARD0194,D00290,M0052,,3916.08,INR,Delhi,2026-06-02T08:55:55,card,False,
TX7095B88707,C0078,A0078,CARD0078,D00112,M0123,B0029,1255.66,INR,Pune,2026-06-02T09:01:54,card,False,
TX0CB6111541,C0159,A0159,CARD0159,D00242,M0138,B0093,402.9,INR,Mumbai,2026-06-02T09:05:48,card,False,
TXCB9A3ABB62,C0172,A0172,CARD0172,D00258,M0018,,1077.08,INR,Delhi,2026-06-02T09:14:33,netbanking,False,
TX1459DFF1AF,C0050,A0050,CARD0050,D00072,M0076,,397.7,INR,Pune,2026-06-02T09:17:10,upi,False,
TX50419952FA,C0128,A0128,CARD0128,D00193,M0090,B0025,395.63,INR,Mumbai,2026-06-02T09:42:03,upi,False,
TXB549771904,C0152,A0152,CARD0152,D00232,M0091,,897.31,INR,Chennai,2026-06-02T09:48:24,netbanking,False,
TX67F599151A,C0138,A0138,CARD0138,D00210,M0126,,1879.47,INR,Chennai,2026-06-02T09:57:09,card,False,
TX21C628EB35,C0162,A0162,CARD0162,D00245,M0076,B0148,741.69,INR,Pune,2026-06-02T09:57:11,netbanking,False,
TX7F3654B81D,C0097,A0097,CARD0097,D00143,M0143,,306.05,INR,Ahmedabad,2026-06-02T10:22:02,card,False,
TXF717245EE8,C0056,A0056,CARD0056,D00081,M0068,,4256.75,INR,Kolkata,2026-06-02T10:22:03,netbanking,False,
TX1A7ADB9D0D,C0068,A0068,CARD0068,D00097,M0085,,909.57,INR,Kolkata,2026-06-02T10:29:57,upi,False,
TX8958A2A84E,C0158,A0158,CARD0158,D00241,M0058,,4161.02,INR,Delhi,2026-06-02T10:35:54,card,False,
TX50091E1147,C0134,A0134,CARD0134,D00200,M0075,,1371.7,INR,Chennai,2026-06-02T10:36:13,card,False,
TX4733FF9045,C0072,A0072,CARD0072,D00102,M0081,,688.95,INR,Chennai,2026-06-02T10:38:31,upi,False,
TX66AB28FE48,C0263,A0263,CARD0263,D00395,M0020,,351.35,INR,Bangalore,2026-06-02T10:46:48,netbanking,False,
TXA8C54EE151,C0169,A0169,CARD0169,D00254,M0147,,566.87,INR,Kolkata,2026-06-02T10:57:28,upi,False,
TX3B3945F2FD,C0289,A0289,CARD0289,D00433,M0024,,560.08,INR,Hyderabad,2026-06-02T10:57:29,card,False,
TX25D9CE2EEB,C0078,A0078,CARD0078,D00112,M0001,,1763.64,INR,Chennai,2026-06-02T10:59:46,upi,False,
TXDCF348710F,C0248,A0248,CARD0248,D00372,M0027,,347.49,INR,Ahmedabad,2026-06-02T11:03:17,card,False,
TX90B21E97BA,C0182,A0182,CARD0182,D00273,M0022,B0034,2083.8,INR,Pune,2026-06-02T11:06:32,upi,False,
TX66E2C9F7CE,C0143,A0143,CARD0143,D00218,M0101,,311.59,INR,Delhi,2026-06-02T11:08:52,card,False,
TXAFA4372BC3,C0081,A0081,CARD0081,D00116,M0081,,454.63,INR,Pune,2026-06-02T11:14:15,card,False,
TX236BEFF45B,C0241,A0241,CARD0241,D00363,M0099,,386.98,INR,Bangalore,2026-06-02T11:19:14,upi,False,
TX19536EB964,C0081,A0081,CARD0081,D00116,M0112,,478.11,INR,Pune,2026-06-02T11:27:43,upi,False,
TX69C6BBE1F4,C0006,A0006,CARD0006,D00010,M0014,,868.12,INR,Pune,2026-06-02T11:31:05,upi,False,
TXFE12B1A5F6,C0001,A0001,CARD0001,D00001,M0018,,525.06,INR,Mumbai,2026-06-02T11:40:10,card,False,
TXA4E26B4995,C0128,A0128,CARD0128,D00193,M0020,,387.64,INR,Mumbai,2026-06-02T11:41:37,card,False,
TX4619CCEF2A,C0288,A0288,CARD0288,D00432,M0129,,897.58,INR,Pune,2026-06-02T11:51:38,upi,False,
TXD130400FBF,C0107,A0107,CARD0107,D00159,M0050,,239.98,INR,Bangalore,2026-06-02T11:56:19,upi,False,
TX5072B9AFEB,C0057,A0057,CARD0057,D00082,M0093,,617.7,INR,Delhi,2026-06-02T11:58:53,upi,False,
